Date,Rate
1990-01-01,
1990-01-02,0.6207324643078833
1990-01-03,0.6211180124223602
1990-01-04,0.6137605106487448
1990-01-05,0.6108735491753207
1990-01-08,0.6049606775559588
1990-01-09,0.6047046018020197
1990-01-10,0.601684717208183
1990-01-11,0.6035731530661516
1990-01-12,0.5989817310572028
1990-01-15,
1990-01-16,0.6035003017501509
1990-01-17,0.6062443164595333
1990-01-18,0.6080875646093037
1990-01-19,0.6073489219556635
1990-01-22,0.6101281269066504
1990-01-23,0.6064281382656155
1990-01-24,0.6042296072507553
1990-01-25,0.6034274680183442
1990-01-26,0.6035003017501509
1990-01-29,0.5959475566150179
1990-01-30,0.594601022713759
1990-01-31,0.5954507562224604
1990-02-01,0.5947071067499257
1990-02-02,0.5946363798537194
1990-02-05,0.5899705014749262
1990-02-06,0.5875440658049353
1990-02-07,0.5885815185403178
1990-02-08,0.5927682276229994
1990-02-09,0.5908419497784343
1990-02-12,0.5899705014749262
1990-02-13,0.5915409642117717
1990-02-14,0.589622641509434
1990-02-15,0.5906674542232723
1990-02-16,0.5897965202005309
1990-02-19,
1990-02-20,0.5868544600938967
1990-02-21,0.5830903790087463
1990-02-22,0.583192395171167
1990-02-23,0.5847953216374269
1990-02-26,0.5906674542232723
1990-02-27,0.5910165484633569
1990-02-28,0.5919962112242482
1990-03-01,0.6006006006006006
1990-03-02,0.6056935190793459
1990-03-05,0.6102025872589699
1990-03-06,0.6064281382656155
1990-03-07,0.6101281269066504
1990-03-08,0.60882800608828
1990-03-09,0.6180087757246152
1990-03-12,0.6210022977085015
1990-03-13,0.6248828344685371
1990-03-14,0.6215040397762586
1990-03-15,0.6182380216383307
1990-03-16,0.6159531875577456
1990-03-19,0.6210022977085015
1990-03-20,0.6209251785159888
1990-03-21,0.6271558482282847
1990-03-22,0.6246096189881324
1990-03-23,0.6234413965087281
1990-03-26,0.6180469715698392
1990-03-27,0.6149683291310497
1990-03-28,0.6144393241167435
1990-03-29,0.6119951040391677
1990-03-30,0.6067961165048544
1990-04-02,0.6129328838492185
1990-04-03,0.6114338122898196
1990-04-04,0.6091989034419738
1990-04-05,0.6091989034419738
1990-04-06,0.6103143118706134
1990-04-09,0.6103143118706134
1990-04-10,0.6118827632625589
1990-04-11,0.60882800608828
1990-04-12,0.6090133982947625
1990-04-13,0.6103143118706134
1990-04-16,0.6131207847946045
1990-04-17,0.6120700208103808
1990-04-18,0.6105006105006106
1990-04-19,0.608457560085184
1990-04-20,0.6115085916957134
1990-04-23,0.6113590511707526
1990-04-24,0.6119576525304449
1990-04-25,0.6108735491753207
1990-04-26,0.6121824303642486
1990-04-27,0.6112469437652812
1990-04-30,0.6101653548111539
1990-05-01,0.6095702529716549
1990-05-02,0.6086427267194157
1990-05-03,0.608939227865059
1990-05-04,0.6024096385542169
1990-05-07,0.5995203836930456
1990-05-08,0.5989817310572028
1990-05-09,0.5959475566150179
1990-05-10,0.5965519298454931
1990-05-11,0.5947778504728484
1990-05-14,0.5938242280285035
1990-05-15,0.5963029218843172
1990-05-16,0.5952380952380952
1990-05-17,0.5911213572146362
1990-05-18,0.5914360066240832
1990-05-21,0.5912961210974456
1990-05-22,0.5911912503694945
1990-05-23,0.5903187721369539
1990-05-24,0.5918910920390648
1990-05-25,0.5919962112242482
1990-05-28,
1990-05-29,0.5901097604154373
1990-05-30,0.5906674542232723
1990-05-31,0.5964807634953773
1990-06-01,0.5938947618482006
1990-06-04,0.5970149253731343
1990-06-05,0.5941770647653001
1990-06-06,0.5923468783319512
1990-06-07,0.5923117929277972
1990-06-08,0.5935422602089269
1990-06-11,0.5931901767706727
1990-06-12,0.5873715124816447
1990-06-13,0.5858230814294083
1990-06-14,0.5864414731409805
1990-06-15,0.5863383172090296
1990-06-18,0.5837711617046117
1990-06-19,0.5812263876780006
1990-06-20,0.5803830528148578
1990-06-21,0.5797101449275363
1990-06-22,0.5770340450086555
1990-06-25,0.5778676683039584
1990-06-26,0.5762028233938347
1990-06-27,0.5737893045673629
1990-06-28,0.5749439429655608
1990-06-29,0.5730659025787965
1990-07-02,0.5670863105364636
1990-07-03,0.561955605507165
1990-07-04,
1990-07-05,0.5616399887672002
1990-07-06,0.559753708368318
1990-07-09,0.5537711817477018
1990-07-10,0.5509641873278237
1990-07-11,0.5561735261401557
1990-07-12,0.5560189046427578
1990-07-13,0.5537098560354374
1990-07-16,0.5543237250554324
1990-07-17,0.5521201413427562
1990-07-18,0.549299642955232
1990-07-19,0.5510856387082552
1990-07-20,0.5511767623876977
1990-07-23,0.549299642955232
1990-07-24,0.5480052608505042
1990-07-25,0.5518763796909492
1990-07-26,0.5514199062586159
1990-07-27,0.545404963185165
1990-07-30,0.5423581733376722
1990-07-31,0.5376344086021505
1990-08-01,0.5390835579514824
1990-08-02,0.5407743889249406
1990-08-03,0.5386479935362241
1990-08-06,0.5341880341880342
1990-08-07,0.5327650506126798
1990-08-08,0.5360493165371214
1990-08-09,0.5342736549660736
1990-08-10,0.5343878587078502
1990-08-13,0.5307855626326964
1990-08-14,0.5284015852047556
1990-08-15,0.526371196968102
1990-08-16,0.5268703898840885
1990-08-17,0.5211047420531527
1990-08-20,0.5208875924575477
1990-08-21,0.5205622071837585
1990-08-22,0.5188067444876784
1990-08-23,0.5124263387138099
1990-08-24,0.5140595280933532
1990-08-27,0.5143239212055752
1990-08-28,0.5132679772109018
1990-08-29,0.5137426149499101
1990-08-30,0.5201560468140441
1990-08-31,0.5285412262156448
1990-09-03,
1990-09-04,0.5331058748267407
1990-09-05,0.526592943654555
1990-09-06,0.5241090146750524
1990-09-07,0.5279831045406548
1990-09-10,0.5389382915656158
1990-09-11,0.5409791723018663
1990-09-12,0.5364806866952789
1990-09-13,0.5328502158043374
1990-09-14,0.5267316302343955
1990-09-17,0.5256241787122208
1990-09-18,0.5213764337851929
1990-09-19,0.5305884225606197
1990-09-20,0.5352459455119627
1990-09-21,0.5417118093174431
1990-09-24,0.5307855626326964
1990-09-25,0.5328218243819267
1990-09-26,0.5364806866952789
1990-09-27,0.5344735435595938
1990-09-28,0.5337603416066187
1990-10-01,0.5293806246691372
1990-10-02,0.5295207836907598
1990-10-03,0.5268703898840885
1990-10-04,0.5230672664504655
1990-10-05,0.5137426149499101
1990-10-08,
1990-10-09,0.5076142131979695
1990-10-10,0.5082592121982211
1990-10-11,0.5091649694501018
1990-10-12,0.5067909993918508
1990-10-15,0.5119017148707448
1990-10-16,0.5109862033725089
1990-10-17,0.5089058524173028
1990-10-18,0.5119017148707448
1990-10-19,0.5103342689461597
1990-10-22,0.513347022587269
1990-10-23,0.5137690094533498
1990-10-24,0.5111167901865576
1990-10-25,0.5117707267144319
1990-10-26,0.5112474437627812
1990-10-29,0.5120327700972862
1990-10-30,0.5134788189987163
1990-10-31,0.51440329218107
1990-11-01,0.5128205128205129
1990-11-02,0.5124263387138099
