Date,Rate
1990-01-01,
1990-01-02,0.875795817053968
1990-01-03,0.881876471949576
1990-01-04,0.8603672897069033
1990-01-05,0.8613202281606925
1990-01-08,0.8551488172218668
1990-01-09,0.8619555204632188
1990-01-10,0.8604580457501214
1990-01-11,0.8608210699229935
1990-01-12,0.859414351253114
1990-01-15,
1990-01-16,0.8673555050346915
1990-01-17,0.8643605556084966
1990-01-18,0.8735269159735174
1990-01-19,0.8712580148930666
1990-01-22,0.8805605093229145
1990-01-23,0.8679907973372177
1990-01-24,0.862772324852181
1990-01-25,0.8626361907873541
1990-01-26,0.865721896256767
1990-01-29,0.8581891446696707
1990-01-30,0.8601403995988582
1990-01-31,0.8634076171547073
1990-02-01,0.8605034237717304
1990-02-02,0.8630445929818351
1990-02-05,0.8549219271138216
1990-02-06,0.8488412722182138
1990-02-07,0.8477521996995975
1990-02-08,0.8562832677620921
1990-02-09,0.8572362062158814
1990-02-12,0.8542866348112955
1990-02-13,0.8575992303887534
1990-02-14,0.8553757073299119
1990-02-15,0.8598227534475952
1990-02-16,0.8587790589505879
1990-02-19,
1990-02-20,0.8569639380862273
1990-02-21,0.8519723557092358
1990-02-22,0.8537874765735963
1990-02-23,0.8578714985184076
1990-02-26,0.8644513116517146
1990-02-27,0.8617286303551738
1990-02-28,0.8669471028402104
1990-03-01,0.8765672434213213
1990-03-02,0.8792445466962531
1990-03-05,0.8710765028066306
1990-03-06,0.8697151621583602
1990-03-07,0.8725285994981191
1990-03-08,0.8697605401799693
1990-03-09,0.8710765028066306
1990-03-12,0.8740714522328255
1990-03-13,0.8772479137454565
1990-03-14,0.87570506101075
1990-03-15,0.8704865885257134
1990-03-16,0.8664025665809022
1990-03-19,0.8603672897069033
1990-03-20,0.8672647489914734
1990-03-21,0.8726647335629462
1990-03-22,0.8705773445689315
1990-03-23,0.8735722939951264
1990-03-26,0.8737991841031715
1990-03-27,0.8745252324489157
1990-03-28,0.8736176720167353
1990-03-29,0.8680815533804357
1990-03-30,0.8634076171547073
1990-04-02,0.8709857467634126
1990-04-03,0.869125247877443
1990-04-04,0.86880760172618
1990-04-05,0.8682630654668717
1990-04-06,0.8666294566889472
1990-04-09,0.8647689578029777
1990-04-10,0.8640882874788425
1990-04-11,0.8564194018269191
1990-04-12,0.8550580611786488
1990-04-13,0.8546950370057765
1990-04-16,0.8572362062158814
1990-04-17,0.8576899864319715
1990-04-18,0.8546950370057765
1990-04-19,0.8566009139133551
1990-04-20,0.862590812765745
1990-04-23,0.8664933226241202
1990-04-24,0.8650866039542409
1990-04-25,0.8595958633395502
1990-04-26,0.859096705101851
1990-04-27,0.8556025974379569
1990-04-30,0.8573269622590994
1990-05-01,0.8576899864319715
1990-05-02,0.8587790589505879
1990-05-03,0.8584614127993248
1990-05-04,0.8531521842710702
1990-05-07,0.8449841403814476
1990-05-08,0.8463454810297181
1990-05-09,0.8359085360596449
1990-05-10,0.8352278657355097
1990-05-11,0.8320060262012696
1990-05-14,0.8385404613129677
1990-05-15,0.8399471799828471
1990-05-16,0.8383589492265315
1990-05-17,0.8404009601989373
1990-05-18,0.8409001184366364
1990-05-21,0.8489774062830409
1990-05-22,0.8517454656011907
1990-05-23,0.8534244524007242
1990-05-24,0.855965621610829
1990-05-25,0.85914208312346
1990-05-28,
1990-05-29,0.8546042809625586
1990-05-30,0.8596866193827681
1990-05-31,0.8683538215100898
1990-06-01,0.8654042501055039
1990-06-04,0.8653588720838948
1990-06-05,0.8642244215436695
1990-06-06,0.8622277885928729
1990-06-07,0.8632261050682712
1990-06-08,0.8663118105376841
1990-06-11,0.8638160193491884
1990-06-12,0.8645874457165417
1990-06-13,0.8643151775868876
1990-06-14,0.8658126522999849
1990-06-15,0.8654496281271129
1990-06-18,0.8567370479781822
1990-06-19,0.8524261359253259
1990-06-20,0.8569639380862273
1990-06-21,0.8576899864319715
1990-06-22,0.8549219271138216
1990-06-25,0.8567824259997912
1990-06-26,0.8538782326168143
1990-06-27,0.8503387469313112
1990-06-28,0.8529706721846341
1990-06-29,0.8507471491257924
1990-07-02,0.846617749159372
1990-07-03,0.8440765799492674
1990-07-04,
1990-07-05,0.842987507430651
1990-07-06,0.8448026282950115
1990-07-09,0.842942129409042
1990-07-10,0.8417623008472076
1990-07-11,0.8447572502734025
1990-07-12,0.8476160656347704
1990-07-13,0.839856423939629
1990-07-16,0.846073212900064
1990-07-17,0.8420799469984707
1990-07-18,0.8410816305230724
1990-07-19,0.8404463382205463
1990-07-20,0.8392211316371029
1990-07-23,0.8326866965254048
1990-07-24,0.8276951141484133
1990-07-25,0.8277404921700223
1990-07-26,0.8298278811640369
1990-07-27,0.8262430174569249
